Id,PostTypeId,AcceptedAnswerId,positionOfAnswer,answerCreationDate,delayBetweenQuestionCreationAndAnswerCreation,ParentId,CreationDate,DeletionDate,Score,ViewCount,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,Category
46294833,1,,,,,,"42997,32556",,7,6415,1004437,,4166923,,"43039,82686","43252,79534",Correct way to create Notification Channels from Android O Api,<android><android-notifications><android-8.0-oreo><notification-channel>,3,Reference
46317509,1,,,,,,"42998,37078",,1,1033,2050982,,2050982,,"43158,74709","43341,24481",Use emoji in strings.xml with EmojiCompat support library,<android><emoji>,3,Reference
46567945,1,,,,,,"43012,61935",,4,572,2351499,,2351499,,"43186,51572","43186,51572",Refreshing MediaBrowserService subcription content,<android><kotlin><android-mediasession><mediabrowserservice><mediabrowserservicecompat>,1,Reference
46666474,1,,,,,,"43018,50839",,7,1804,2762990,,2762990,,"43018,65169","43153,31644",FirebaseApp initialization unsuccessful in Android Instant apps,<android><firebase><android-instant-apps><google-play-services>,1,Reference
46696170,1,,,,,,"43019,81567",,3,2594,4260554,,4260554,,"43019,87447","43019,89545",Best practices and patterns in ViewModel + Data Binding. Is ObservableField in ViewModel OK?,<android><design-patterns><android-databinding><android-architecture-components><android-mvvm>,1,Reference
46774604,1,,,,,,"43024,67329",,1,108,1034442,,,,,"43024,74124",DiskLRUCache for Bitmaps (and others) in Android,<android><bitmap><android-lru-cache><imageresizer-diskcache><diskcache>,1,Reference
47158230,1,,,,,,"43046,5269",,1,298,5107823,,5107823,,"43046,55796","43047,56586",Prevent app crash due to Google native library error,<android><google-vision><crash>,2,Reference
47236796,1,,,,,,"43050,4294",,9,1107,4820070,,542270,,"43050,43457","43063,62924","What is ""deps"" in ""implementation deps.support.app_compat""?",<android><gradle><IMPORT.gradle>,2,Reference
47459523,1,,,,,,"43062,67035",,24,2967,2567799,,,,,"43382,76137",Android MVVM: Activity with multiple Fragments - Where to put shared LiveData?,<android><mvvm><android-viewmodel>,1,Reference
47469398,1,,,,,,"43063,36407",,3,2820,1181162,,,,,"43066,70112",LiveData - Using SingleLiveEvent with Transformations,<android><mvvm><android-architecture-components><android-livedata>,1,Reference
47479274,1,,,,,,"43063,8262",,1,94,3023098,,3023098,,"43067,93167","43067,93167",Android - get ActivityRecognition service values back to MainActivity,<java><android><intentservice><activity-recognition>,1,Reference
47551921,1,,,,,,"43068,48487",,1,556,7321021,,8225828,,"43068,72494","43075,63197",React Native android camera2 aspect ratio issue,<android><react-native><android-camera2>,1,Reference
47860064,1,,,,,,"43086,93395",,2,122,5233074,,5233074,,"43087,68407","43087,68407",Is it a good practice to use a single fragment to display the UI instead of the activity?,<android><android-fragments><design-patterns><android-activity><architecture>,2,Reference
48169430,1,,,,,,"43109,56802",,11,428,3291164,,3674262,,"43140,75118","43141,02766",Network Awareness from IMPORT using RxJava,<android><rx-java2><rx-android>,1,Reference
48189415,1,,,,,,"43110,59572",,13,3814,302798,,,,,"43151,2761",Is it correct to bind a ViewModel to a Service?,<android><android-service><android-architecture-components><android-viewmodel>,1,Reference
48972343,1,,,,,,"43156,42435",,1,1654,1992013,,1000551,,"43178,47324","43457,56976",IMPORT to return LiveData when Room doesn't have it and instead fetches from REST API,<android><android-room><android-architecture-components><android-livedata><android-viewmodel>,2,Reference
49167514,1,,,,,,"43167,30685",,1,121,3355728,,,,,"43307,7019",Store user credentials in Android keystore/keychain,<android><keystore><keychain><key-storage>,1,Reference
49236067,1,,,,,,"43171,54749",,1,233,504184,,3903073,,"43171,71428","43171,85597","Dagger 2, scopes + annotation",<dagger-2><dagger.android>,1,Reference
49520242,1,,,,,,"43186,77838",,2,558,5867850,,,,,"43193,17084",Multiple fragment in one Activity in Android MVP,<android><mvp><android-mvp><android-architecture>,2,Reference
49834875,1,,,,,,"43204,77497",,4,2021,9646450,,,,,"43530,89231",Problems with using tensorflow lite C++ API in Android Studio Project,<android><c++><tensorflow><android-ndk><android-studio-3.0>,1,Reference
50031467,1,,,,,,"43215,88609",,2,251,9301093,,,,,"43216,66095",PackageInstaller error when pragmatically updating app,<android><android-7.0-nougat><device-owner><cosu><packageinstaller>,1,Reference
50121501,1,,,,,,"43221,7547",,6,472,8095850,,,,,"43228,71118",Handling input with Android Architecture Components,<android><mvvm><android-architecture-components>,2,Reference
50173009,1,,,,,,"43224,4455",,5,1115,520359,,520359,,"43224,45394","43224,45394",MVVM - handling Disposable-s in ViewModel with RxJava and Room,<android><mvvm><rx-java2><android-room><android-viewmodel>,1,Reference
50177783,1,,,,,,"43224,6224",,10,928,8281994,,,,,"43406,81785",NotificationManagerCompat vs NotificationManager,<android><push-notification><notifications><android-notifications>,1,Reference
50456919,1,,,,,,"43241,90064",,44,2004,1560067,,1560067,,"43245,70921","43471,74462",Paging library - Boundary callback for network + db with API taking page and size,<android><android-room><android-architecture-components><android-livedata><android-paging>,2,Reference
50747713,1,,,,,,"43258,76064",,1,231,1778343,,,,,"43321,24338",How to pass by Retrofit Header and Field Maps with Paging Library,<android><paging><android-architecture-components><androidx>,2,Reference
50770478,1,,,,,,"43260,11706",,5,734,8328523,,5810747,,"43260,47082","43339,80913",how to add player control ui in google IO18 audio App demo,<exoplayer><exoplayer2.x>,1,Reference
50970915,1,,,,,,"43272,60027",,33,2247,878126,,878126,,"43277,51471","43444,70765",How do some apps overcome phone recording restrictions?,<android><audio><call-recording>,1,Reference
51496306,1,,,,,,"43305,43648",,1,94,2338932,,,,,"43305,44132",(Android IMPORT Pattern) Update phone database data with deleted items from web,<android><IMPORT-pattern><android-room><android-architecture-components>,1,Reference
51854567,1,,,,,,"43327,31241",,3,682,5179960,,,,,"43424,45339",Why are the IMPORT classes singletons in this sample app?,<android><android-architecture-components><android-jetpack>,1,Reference
52269697,1,,,,,,"43354,25902",,1,61,475242,,475242,,"43354,26394","43354,26394",Can loadInitial() be blocking when loading data from API,<android><android-paging>,1,Reference
52477887,1,,,,,,"43367,45936",,3,239,1835650,,1835650,,"43367,46093","43372,86777",Big problem Android Studio 3.3 Canary 11 (gradle 3.3.0 alpha 11) with Kotlin 1.3.0-rc-57 and constraintlayout 2.0,<android><android-studio><android-gradle>,2,Reference
52480833,1,,,,,,"43367,5747",,1,240,2053458,,,,,"43413,30481","Dynamic Feature activity not loading, stuck at installation",<android><generics><app-bundle><android-app-bundle>,2,Reference
53445426,1,,,,,,"43427,45861",,1,100,9713119,,,,,"43453,77766",How to record video using Camera2 API in SceneForm,<android><android-camera2><sceneform>,1,Reference
53507668,1,,,,,,"43431,85547",,1,80,3357313,,,,,"43434,18938","Where to place Toasts, Snackbars etc. in era of Android Architecture Components",<android><android-architecture-components><android-viewmodel>,2,Reference
54493736,1,,,,,,"43498,5813",,1,143,10013678,,7976274,,"43500,35292","43509,24873",Creating an instance of Room Database inside the callback or use the member variable of that database,<java><android><callback><android-room>,1,Reference
54539912,1,,,,,,"43501,72587",,3,64,8091613,,4420967,,"43501,79867","43501,87262",Is Picture-in-Picture mode supports bellow Oreo,<android><youtube-api><picture-in-picture>,1,Reference
54879581,1,,,,,,"43522,26939",,1,91,1136023,,,,,"43536,27207",Architecture Navigation Component : onCreateView gets called every time,<android><androidx><fragment-backstack><android-navigation-component>,1,Reference
55301892,1,,,,,,"43546,60551",,1,114,11209303,,11209303,,"43546,65354","43546,68664",SMS Retriever API android system unable to send message to the Broadcast Receiver,<android><kotlin><sms>,1,Reference
55520315,1,,,,,,"43559,66341",,3,72,11312661,,,,,"43570,44442",Requesting high precision location with LocationSettingsRequest not updating location settings,<android><google-play-services><android-location>,1,Reference
29848140,1,29861971,46,4/25/2015 6:45:12,17,,"42118,53963",,1,1138,2280212,,,,,"42119,28139",android-XYZTouristAttractions google's example: error while trying to compile,<android>,1,Running
37206416,1,37388669,278,5/23/2016 10:33:00,240,,"42503,39958",,3,952,4180271,,,,,"42863,80682",No tool chain is available to IMPORT for platform 'armeabi-v7a',<android><android-studio><android-ndk>,2,Running
26479618,1,26480019,849,10/21/2014 6:13:22,0,,"41933,23769",,1,1950,710802,,,,,"41933,25928","Android L ""Device provisioning is not enabled""?",<android><android-5.0-lollipop>,1,Running
26310908,1,27478710,850,12/15/2014 6:48:26,1562,,"41923,16527",,1,1108,1024806,,,,,"41988,28363",Android L Manage Profile,<android><android-5.0-lollipop>,1,Running
28116521,1,28158985,853,1/26/2015 21:21:54,74,,"42027,776",,1,932,2407357,,2407357,,"42027,94081","42030,90348",Geofences do not work as expected,<google-play-services><geofencing>,1,Running
28966466,1,28989409,857,"42311,60637",23,,"42073,60662",,1,651,4427983,,4427983,,"42074,348","42074,60637","Google Fit stopped working, ""Fitness.HistoryApi.insertData"" returns success but doesn't shows up in Google Fit application",<android><google-fit>,2,Running
28954421,1,29069944,858,3/16/2015 5:08:32,148,,"42073,03655",,15,32893,2650407,,,,,"43319,38628",Android cannot resolve method requestLocationUpdates FusedLocationProviderAPI,<android><fusedlocationproviderapi>,6,Running
31120662,1,31120777,871,6/29/2015 16:23:35,0,,"42184,67909",,1,4428,1038702,,,,,"42300,4628",Android Studio isn't recognizing the checkSelfPermission,<android><permissions><android-6.0-marshmallow>,2,Running
31579686,1,31678438,877,7/28/2015 13:56:28,127,,"42208,27005",,2,532,966347,,1426891,,"42208,27334","42213,58088",Android M fingerprint Scanner Support example getting Nullpointer exception,<android><nullpointerexception><keystore><secret-key>,1,Running
31751885,1,31754445,878,7/31/2015 20:12:09,2,,"42216,72788",,1,2239,3549440,,3549440,,"42216,82022","42216,84177",NDK samples with Android Studio 1.3 preview: can't find headers,<android><android-ndk>,1,Running
31786559,1,31875851,880,"42193,44897",94,,"42219,49535",,1,258,853569,,,,,"42223,44897",Breakpoints in native code can not be triggered in Android Studio 13,<android-studio><gradle><android-ndk>,1,Running
32603382,1,32618529,889,9/16/2015 20:56:44,12,,"42263,35346",,3,1556,356895,,356895,,"42263,38508","42335,359",NoClassDefFoundError when running Gradle connectedCheck on AVD emulator,<android><android-emulator><android-testing><android-espresso><avd>,3,Running
33039188,1,33253587,893,10/21/2015 7:40:55,282,,"42286,54955",,18,7040,247095,,,,,"42933,42817",checkSelfPermission returning PERMISSION_GRANTED for revoked permission with targetSdkVersion <= 22,<android><android-6.0-marshmallow>,2,Running
33907279,1,33907417,900,11/25/2015 2:13:33,0,,"42333,08279",,2,1067,1481500,,5001016,,"42385,94985","42385,94985","Smart Lock for Passwords not working on certain phones, error message ""No eligible accounts on this device""",<android><google-play-services><google-smartlockpasswords>,1,Running
33763874,1,33923113,901,11/25/2015 17:41:51,191,,"42325,74971",,8,1677,229697,,,,,"42333,74693",Nearby connection API for Android - not working for some devices,<android><google-nearby>,2,Running
34017544,1,34018457,902,"42016,44905",0,,"42339,41752",,1,3741,4548007,,2396432,,"42339,43076","42713,20221",Android Google Fit example is not working,<android><google-fit><google-fit-sdk>,1,Running
35634085,1,35666374,918,2/27/2016 6:07:32,36,,"42425,72421",,6,3225,1306419,,1306419,,"42429,05735","42429,05735",AttributeError: 'module' object has no attribute 'SignedJwtAssertionCredentials',<android><python><attributeerror><oauth2client><google-play-developer-api>,1,Running
35793657,1,35797305,923,"42463,56128",3,,"42433,43612",,3,755,4090338,,4090338,,"42433,55157","43050,3836",Android Camera2 picture is black and video records only 1sec,<android><video><android-camera><android-image><android-camera2>,4,Running
35636078,1,35846721,924,"42554,61866",259,,"42425,79456",,1,664,2051363,,,,,"42674,70602",Android Credentials API - No eligible accounts,<android><google-api-client>,2,Running
33472447,1,36019839,925,3/15/2016 18:59:08,3227,,"42310,30216",,3,2584,2938319,,2649012,,"42310,32959","42444,79106",Fingerprint: too many attempts issue,<android><fingerprint><android-6.0-marshmallow>,1,Running
36180407,1,36235440,930,3/26/2016 12:45:13,70,,"42452,58587",,5,4592,219777,,,,,"42455,5314",Why the address of my BluetoothDevice changes every time I relaunch the app?,<android><bluetooth-lowenergy>,1,Running
36530342,1,36530652,934,"42647,57885",0,,"42470,5584",,1,807,4185853,,,,,"42470,57885","android studio ndk develop, editor can't find ndk headers",<c++><android-studio><gradle><android-ndk><header>,1,Running
35133519,1,36597669,935,4/13/2016 11:58:46,1725,,"42401,61941",,4,355,1634147,,1634147,,"42403,37082","42473,49914",MockContentResolver is not found in an Android Test project with separate module,<android><android-testing>,3,Running
39407587,1,42025718,968,"42796,57236",3532,,"42622,37047",,1,2258,1512518,,1512518,,"42628,52917","42769,57236",Android native debug compiled with externalNativeIMPORT.ndkIMPORT,<android><c++><debugging><android-ndk>,2,Running
42583759,1,42868218,980,3/17/2017 22:44:44,342,,"42797,68073",,17,7806,7638509,,-1,,"42878,43855","43175,71076",DataBinding not working after Upgrade Android Studio 2.3,<android><android-studio><data-binding><android-databinding><android-studio-2.3>,7,Running
43371389,1,43460146,987,4/17/2017 21:46:31,128,,"42837,57351",,1,439,1732338,,,,,"42846,81985",Android In-app billing getPurchaseHistory() doesn't work,<android><google-play-services><in-app-billing>,1,Running
43765499,1,43766165,453,"42799,714",0,,"42858,68745",,2,645,1623501,,,,,"42858,714",Google Vision API: Handle native crash,<android><google-play-services><google-vision><android-vision>,1,Running
45358247,1,45420167,1008,7/31/2017 15:43:57,93,,"42943,76154",,5,664,3561494,,,,,"42953,67682",Android camera2 api galaxy s7,<java><android><video><android-camera2>,1,Running
27876937,1,,,,,,"42014,5783",,2,508,4439998,,1672895,,"42014,6089","42023,90477",WatchFace sample - how to run,<android><nullpointerexception><sample>,1,Running
29253846,1,,,,,,"42088,46021",,3,1001,1315447,,1315447,,"42088,86266","42725,57432",Replacing Fragment does not work properly while swipeRefresh is running,<android><android-recyclerview><swiperefreshlayout>,2,Running
29542859,1,,,,,,"42103,64745",,3,2586,3891283,,1677912,,"42298,83556","42298,8424",Autocomplete Google Places sample,<android><autocomplete><google-places-api>,1,Running
29578606,1,,,,,,"42105,57531",,2,1479,4747586,,,,,"42547,63799",Android Genymotion Location (Google Services API) doesn't work,<android><location><genymotion><genymotion-gps>,3,Running
32362072,1,,,,,,"42249,83454",,3,707,1084822,,4483873,,"42262,6544","42318,98666",Why is Google Geofencing API on Android not working on all devices,<android><google-api><location><google-play-services><android-geofence>,1,Running
33115337,1,,,,,,"42291,07898",,8,11927,1114591,,1677912,,"42291,08372","43255,80582",PLACES_API_INVALID_APP error from Android Play Places,<android><google-places-api>,8,Running
33127258,1,,,,,,"42291,57863",,10,4255,5137755,,,,,"42688,84828",Front Camera in Camera2 not capturing image,<android>,5,Running
34881551,1,,,,,,"42388,6731",,3,1754,704439,,1018109,,"42478,71602","42478,71602","ConnectionResult{statusCode=INTERNAL_ERROR, resolution=null, message=null}",<android><google-api-client><android-tv><google-nearby>,1,Running
36170914,1,,,,,,"42452,25414",,1,370,4068957,,,,,"42474,81574",Memory Leak issue : com.example.android.uamp.ui.FullScreenPlayerActivity has leaked,<android><memory-leaks><exoplayer>,1,Running
36580297,1,,,,,,"42472,73179",,2,2360,4123672,,,,,"42935,27362",Error While using FIngerprintManager android API,<java><android><classnotfoundexception><android-fingerprint-api>,2,Running
37327891,1,,,,,,"42509,6478",,2,4322,1532642,,-1,,"42878,50145","43224,73769",Android vision - Face detector dependencies are not yet available,<android><google-play-services><google-vision>,2,Running
37371844,1,,,,,,"42512,32757",,5,950,5667742,,900743,,"42512,42785","42528,71766",Can not use Google Barcode scanner,<android><android-vision>,3,Running
37764937,1,,,,,,"42532,6087",,4,2792,1162842,,,,,"42777,95972",FingerPrint API isHardwareDetected always returns false,<android-studio><android-6.0-marshmallow><android-fingerprint-api>,2,Running
38493000,1,,,,,,"42572,02565",,21,1895,6503333,,1276636,,"42583,63541","43219,64125","Camera2basic app, has very dark preview in Android 6.0 LGG3",<android><android-6.0-marshmallow><android-camera2>,3,Running
38809845,1,,,,,,"42589,02046",,1,1010,6686875,,6686875,,"42589,5769","43516,73082",Android Bluetooth app can't discover other devices,<android><bluetooth>,1,Running
38814600,1,,,,,,"42589,55868",,1,286,4497575,,,,,"42623,82463",Geofencing API: adding successful but not triggered,<android><android-studio><android-geofence>,1,Running
41284827,1,,,,,,"42726,5812",,4,702,4349315,,845568,,"42731,96388","43453,63207",Application not listed in Android Auto,<android><android-auto>,2,Running
42216472,1,,,,,,"42780,07119",,2,167,7422536,,1319139,,"42780,10601","42800,19046",Android Code Does not scan BLE device CC2650,<java><android><bluetooth-lowenergy><gatt>,2,Running
42581120,1,,,,,,"42797,59219",,2,2482,895245,,-1,,"42878,50656","42798,67409",How to create and run an example Vulkan app on the Android emulator?,<android><android-emulator><vulkan>,2,Running
42623014,1,,,,,,"42800,43103",,1,737,98618,,98618,,"42800,4426","43085,1731",Android Studio 2.3: can't use string resource in android:versionName,<android>,2,Running
43532713,1,,,,,,"42846,08411",,2,133,7868376,,,,,"42846,43816",Google's VisionAPI example FaceTracker Camera permission,<android><android-camera><google-vision>,1,Running
43549220,1,,,,,,"42846,74956",,1,375,6140957,,6140957,,"42846,75588","43138,45266",Android media recorder crashes on stop,<android><google-api><android-mediarecorder><android-camera2>,1,Running
43821919,1,,,,,,"42861,62503",,1,1361,6377072,,6377072,,"42862,35292","43239,28932",Are Google Play Services Supported on Android Things?,<android><google-play><google-nearby><android-things>,3,Running
44467885,1,,,,,,"42895,97247",,4,234,1149647,,1149647,,"42906,48634","42906,48634",Android Wear - Launching Google Play on Phone,<android><wear-os>,1,Running
44527420,1,,,,,,"42899,70589",,6,1055,5472479,,1033581,,"43497,32054","43497,32054",Android Camera2 focus state stuck,<android><android-camera2>,2,Running
44905858,1,,,,,,"42920,51495",,1,474,3816569,,3816569,,"42920,54139","43327,49921",Camera2 API doesn't work on emualtor,<android><android-emulator><android-camera>,1,Running
45104944,1,,,,,,"42930,58601",,1,885,1474153,,1474153,,"42930,71147","42934,13725",Android Espresso Test Suites,<android><unit-testing><android-emulator><android-espresso><android-junit>,2,Running
46273499,1,,,,,,"42996,29829",,1,585,5473324,,5473324,,"42996,31309","43083,49191",Trouble Connecting Android App to Raspberry Pi 3 over BLE,<android><bluetooth><bluetooth-lowenergy><raspberry-pi3><android-ble>,1,Running
47544132,1,,,,,,"43068,10734",,1,345,9023227,,,,,"43146,83675",addAccountExplicitly throws SecurityException because com.google.android.gm is not allowed to perform GET_ACCOUNTS,<android><android-syncadapter><android-securityexception>,1,Running
48020271,1,,,,,,"43098,3924",,1,42,9152458,,9152458,,"43098,39637","43430,43006",BLE development on VIVO smartphones?,<android><bluetooth-lowenergy>,1,Running
49024906,1,,,,,,"43159,34698",,1,36,2839691,,2839691,,"43159,42762","43160,25039",Android device unable to connect with BleGattServer,<android><bluetooth-lowenergy><bluetooth-gatt>,1,Running
51498296,1,,,,,,"43305,50725",,1,83,1717339,,1726308,,"43438,60128","43440,86815","Android Auto Music app is not showing in ""Android auto"" app",<android><media-player><auto>,1,Running
52374888,1,,,,,,"43360,83368",,3,228,9766649,,9766649,,"43535,35069","43555,67069",Camera2 1440x1080 is maximum,<android><android-camera2>,1,Running
53865978,1,,,,,,"43454,40439",,7,2071,4403871,,7649582,,"43481,51948","43572,59597",Why SMS Retriever API don't work in release mode?,<android><android-intent><android-broadcast><android-broadcastreceiver><android-sms>,6,Running
54608165,1,,,,,,"43505,68471",,2,303,618437,,484073,,"43525,2873","43525,28763",Barcode scanning is not working with vision API,<android><barcode-scanner><android-vision><firebase-mlkit>,1,Running
